id,cuisine
6912,thai
20373,italian
29157,french
6327,mexican
35502,mexican
8305,jamaican
35598,filipino
48538,indian
49358,indian
44506,mexican
39146,indian
29270,southern_us
20560,mexican
24169,southern_us
41537,italian
10431,mexican
31517,italian
34049,chinese
26964,chinese
49655,italian
9101,french
30377,french
7046,indian
47969,mexican
18971,southern_us
38891,chinese
29506,thai
40305,italian
21255,southern_us
15578,mexican
24894,southern_us
32089,chinese
46097,vietnamese
40982,italian
12543,indian
38366,italian
32925,italian
17506,vietnamese
48389,italian
41804,chinese
9961,chinese
24939,indian
39599,french
45838,mexican
48875,indian
25531,chinese
3009,cajun_creole
31965,mexican
16901,italian
13370,italian
2954,thai
40353,italian
8207,jamaican
10933,chinese
38206,southern_us
14110,mexican
19128,italian
32616,indian
27748,mexican
31858,italian
20510,greek
17602,thai
35665,japanese
46589,indian
8178,mexican
34880,italian
42527,mexican
29682,indian
32166,thai
30343,irish
15385,cajun_creole
18372,thai
29211,italian
23269,chinese
4561,mexican
27365,chinese
49032,korean
22064,italian
12060,southern_us
47834,southern_us
25815,southern_us
34036,moroccan
19326,chinese
44078,chinese
31090,french
17485,british
708,french
5350,vietnamese
29754,japanese
18309,italian
46871,spanish
27300,southern_us
41890,mexican
49548,southern_us
11392,french
1354,mexican
48819,southern_us
19097,french
42113,greek
24060,vietnamese
25849,mexican
4543,french
25306,southern_us
41966,greek
48719,indian
48191,thai
8826,french
42703,mexican
16083,irish
26613,japanese
28088,italian
39965,southern_us
36239,french
4322,japanese
9951,french
3045,mexican
28585,greek
39841,italian
25913,mexican
39715,chinese
23135,mexican
47022,indian
24160,mexican
18619,italian
12574,chinese
22681,indian
33692,cajun_creole
538,mexican
22118,chinese
21890,southern_us
36340,chinese
27973,italian
12870,mexican
22564,chinese
35063,french
7000,russian
11318,moroccan
47001,french
11395,japanese
23507,chinese
47242,italian
48957,italian
17721,italian
25138,mexican
47438,italian
47162,italian
42459,french
6486,indian
24116,indian
31596,chinese
38887,korean
10665,jamaican
13712,british
2633,russian
35784,southern_us
45204,italian
46722,southern_us
34949,french
35321,chinese
46430,filipino
34431,french
30890,mexican
42132,russian
15702,french
47719,french
45160,italian
20600,italian
10800,greek
30479,greek
9457,jamaican
26571,indian
42942,italian
36635,mexican
43617,chinese
16911,mexican
122,mexican
22340,mexican
37007,italian
23595,italian
25233,french
5503,filipino
47338,mexican
44695,vietnamese
7141,southern_us
14564,italian
19655,british
35326,indian
35922,mexican
28171,italian
1322,italian
14923,southern_us
42344,italian
16380,mexican
15233,indian
8338,japanese
41014,southern_us
30440,mexican
23043,chinese
20788,southern_us
14375,southern_us
1184,chinese
34280,italian
46171,british
31834,chinese
14759,mexican
15855,chinese
6662,italian
15056,moroccan
34873,chinese
20089,southern_us
20015,mexican
18402,italian
6418,french
1454,chinese
14070,chinese
26424,chinese
27349,indian
26459,vietnamese
13151,italian
12264,italian
18366,southern_us
46851,indian
18954,italian
39858,chinese
43500,italian
21656,italian
10505,chinese
5313,italian
28951,japanese
19961,indian
1795,french
9917,british
26180,mexican
9726,italian
47689,italian
7866,italian
41625,mexican
35160,mexican
4430,french
39082,french
46186,indian
11988,irish
24177,french
31849,italian
41194,moroccan
36968,mexican
42330,chinese
36791,thai
19704,italian
4933,indian
4255,mexican
37105,mexican
35848,mexican
17416,mexican
39066,french
36270,cajun_creole
24406,filipino
20517,italian
27630,mexican
19670,french
4685,greek
45260,italian
378,japanese
40841,french
27632,japanese
12193,mexican
38047,mexican
10170,italian
25043,indian
23851,italian
14743,korean
13294,french
26466,chinese
32002,irish
37526,southern_us
8888,italian
38945,southern_us
38546,southern_us
38869,french
10556,mexican
3296,french
25977,mexican
32025,mexican
44087,italian
32762,southern_us
824,southern_us
44636,italian
542,chinese
38218,italian
41930,thai
1987,southern_us
37378,italian
8873,italian
1513,filipino
44013,vietnamese
38042,indian
11576,jamaican
24510,french
823,italian
23443,greek
34870,indian
3846,southern_us
14993,french
16854,thai
5886,mexican
33793,italian
2999,french
20843,mexican
29153,italian
33790,moroccan
16516,indian
37887,french
18466,indian
48033,cajun_creole
45404,italian
4175,mexican
31986,italian
38555,japanese
26832,japanese
19810,mexican
49086,southern_us
39579,cajun_creole
25551,southern_us
42549,indian
22052,mexican
45632,italian
4143,mexican
11310,italian
32839,japanese
48171,japanese
22896,italian
10878,mexican
31643,mexican
47624,chinese
35141,italian
13498,chinese
24566,french
16533,french
15437,mexican
19426,greek
32416,mexican
2427,italian
9178,southern_us
40606,italian
28450,japanese
7946,italian
21756,greek
17843,southern_us
44066,filipino
7427,korean
11297,french
42965,italian
23067,french
35066,thai
27938,greek
39075,greek
20200,mexican
19823,french
12336,chinese
34714,mexican
45388,italian
25639,greek
33985,southern_us
25524,thai
19641,chinese
11106,chinese
22165,italian
35412,greek
23475,japanese
1570,mexican
12815,british
37253,moroccan
16900,italian
7701,mexican
49391,mexican
1132,italian
13051,mexican
2284,japanese
21410,french
25604,greek
45746,thai
35911,southern_us
26608,japanese
16991,french
40657,thai
47960,french
38408,southern_us
1295,thai
40139,russian
38538,southern_us
26420,spanish
10326,thai
5181,mexican
18210,indian
3241,southern_us
27062,italian
41527,thai
45484,mexican
38755,italian
47246,italian
164,spanish
723,indian
299,southern_us
1519,mexican
34077,japanese
45254,indian
34760,russian
11154,french
26274,french
15081,italian
45100,mexican
1417,french
32083,italian
29971,italian
17679,cajun_creole
36539,indian
34975,mexican
4633,british
10321,greek
35565,italian
26919,chinese
9549,southern_us
31863,cajun_creole
22053,southern_us
19443,russian
18540,italian
23354,italian
13859,southern_us
23904,thai
6675,italian
18595,cajun_creole
12967,chinese
17283,southern_us
23211,italian
14358,mexican
31398,indian
42650,french
25258,mexican
18457,korean
11810,mexican
9499,cajun_creole
11943,indian
6810,thai
34323,chinese
23296,chinese
45927,italian
45196,southern_us
19917,japanese
20210,spanish
41629,filipino
39907,southern_us
4956,mexican
37058,southern_us
20859,korean
3315,southern_us
4401,italian
21361,italian
44164,italian
26391,italian
47771,italian
44140,greek
43739,indian
12481,filipino
12292,japanese
15965,indian
23409,indian
39005,chinese
2774,french
14529,japanese
16926,brazilian
26890,brazilian
9663,southern_us
43052,thai
24193,southern_us
5476,italian
10048,greek
1981,mexican
12194,indian
22202,russian
7626,chinese
37365,mexican
44144,mexican
37723,french
47194,filipino
30827,italian
33108,indian
2075,cajun_creole
6326,italian
11083,mexican
30311,chinese
45371,moroccan
18232,indian
9768,japanese
6648,french
35650,southern_us
23013,italian
6669,mexican
42670,mexican
18155,cajun_creole
44622,vietnamese
28426,mexican
23743,mexican
14176,brazilian
9576,italian
36577,mexican
16671,italian
22964,chinese
16424,french
47225,japanese
17565,french
36401,filipino
30314,french
32982,jamaican
21866,french
1475,italian
13053,italian
33983,irish
24051,italian
22800,irish
16561,chinese
2740,southern_us
219,mexican
48737,french
2164,italian
13579,italian
71,french
12420,mexican
35209,mexican
11472,indian
43172,chinese
24927,spanish
37102,irish
10743,irish
27874,mexican
9565,french
21419,mexican
767,chinese
28308,italian
37605,italian
9558,french
31527,italian
2419,chinese
7541,chinese
11400,greek
23487,mexican
8087,french
21906,italian
48830,mexican
37328,southern_us
45490,italian
9710,italian
16153,mexican
39537,chinese
13923,italian
8120,southern_us
12923,cajun_creole
1556,filipino
6871,french
34201,southern_us
36146,russian
33170,southern_us
20082,mexican
26517,irish
15214,jamaican
34092,southern_us
40902,cajun_creole
44452,greek
2083,italian
44897,spanish
17850,irish
26693,italian
19618,indian
35589,indian
46084,southern_us
17256,mexican
47570,mexican
32796,indian
27047,greek
39487,mexican
130,thai
17627,cajun_creole
29072,southern_us
1108,southern_us
22666,southern_us
41630,southern_us
27289,italian
42299,filipino
36078,italian
7098,russian
46999,mexican
28791,chinese
39576,mexican
2447,irish
22449,cajun_creole
23828,indian
5660,french
47460,italian
17912,cajun_creole
12288,southern_us
44037,french
20875,mexican
6500,korean
13813,mexican
4907,indian
38186,italian
9816,mexican
8170,southern_us
21681,mexican
42384,cajun_creole
35366,chinese
34244,chinese
35421,mexican
33457,mexican
28026,chinese
38122,brazilian
21362,french
42253,cajun_creole
21994,italian
34457,thai
40229,mexican
10181,mexican
38257,moroccan
40992,moroccan
15617,french
34754,thai
45459,italian
31295,indian
44977,southern_us
18322,korean
23257,chinese
10084,french
16445,indian
10594,chinese
26828,italian
47643,chinese
49680,chinese
27446,italian
8731,italian
37341,indian
42241,japanese
13669,french
21403,jamaican
688,moroccan
23894,italian
35753,italian
44692,italian
235,brazilian
20982,mexican
10166,mexican
2187,cajun_creole
5022,thai
49037,italian
44478,southern_us
8912,filipino
8919,italian
23856,southern_us
14647,mexican
48870,filipino
14377,mexican
18548,french
39591,italian
46746,italian
31926,italian
10159,vietnamese
11342,chinese
32421,southern_us
19969,italian
3029,french
39565,southern_us
7426,mexican
20624,greek
4385,french
18761,french
46710,chinese
46241,southern_us
14208,moroccan
29323,southern_us
40663,irish
32391,mexican
9506,italian
35402,italian
48796,italian
4657,chinese
2404,southern_us
36923,russian
41762,french
19344,chinese
19876,italian
39452,southern_us
19209,indian
35461,thai
5784,southern_us
40345,italian
24765,french
25563,southern_us
40680,mexican
36932,cajun_creole
28106,vietnamese
12717,mexican
40100,greek
6960,russian
20724,korean
24433,italian
32118,chinese
22353,italian
23040,mexican
46246,italian
36642,southern_us
21579,italian
24073,chinese
16775,vietnamese
24732,spanish
24221,french
33300,italian
34971,vietnamese
19777,italian
24337,italian
24709,japanese
28557,italian
8963,french
31515,cajun_creole
22575,thai
11011,italian
42030,italian
48012,filipino
13623,mexican
49552,mexican
5702,japanese
3847,italian
34221,italian
4312,southern_us
35834,moroccan
11849,cajun_creole
38290,indian
3064,southern_us
30099,french
37354,mexican
27877,italian
45642,mexican
10629,mexican
17557,mexican
3725,mexican
49507,french
5560,indian
42239,indian
29559,vietnamese
46028,southern_us
26523,mexican
28313,indian
32502,vietnamese
43610,filipino
35563,italian
22160,chinese
11258,chinese
36220,japanese
15974,mexican
30449,indian
29676,japanese
29951,chinese
2268,british
36813,mexican
28096,mexican
40471,southern_us
6545,french
33598,moroccan
22338,mexican
41918,thai
2133,mexican
42259,thai
11056,mexican
7034,italian
17040,japanese
35238,italian
46155,french
23356,italian
3909,indian
22107,mexican
1656,vietnamese
9302,southern_us
19473,italian
13566,russian
23424,italian
4139,southern_us
15970,russian
47732,southern_us
37251,italian
44870,thai
9773,italian
2131,mexican
6381,italian
9613,spanish
47364,japanese
34376,italian
26408,indian
4763,italian
18982,mexican
2766,chinese
19247,chinese
13462,french
19678,southern_us
22814,italian
18582,southern_us
3124,thai
19347,greek
8812,cajun_creole
22037,irish
15423,french
35960,italian
49336,mexican
1255,italian
17646,italian
20631,french
19492,mexican
22895,italian
18607,mexican
34569,chinese
48356,spanish
12252,southern_us
21071,italian
22458,southern_us
19585,southern_us
15597,indian
15038,irish
20028,mexican
29764,mexican
17206,french
40901,mexican
37954,korean
16933,thai
42657,moroccan
21846,chinese
33834,indian
25873,southern_us
5938,italian
34762,spanish
39835,french
5805,indian
13914,chinese
45924,moroccan
41460,italian
37287,italian
25059,italian
34872,mexican
7524,chinese
10427,chinese
8014,italian
14740,italian
24329,filipino
38514,thai
12665,chinese
24655,italian
7078,southern_us
15995,southern_us
15861,southern_us
30662,mexican
17836,italian
2078,french
3600,filipino
46302,indian
28375,southern_us
34839,thai
18345,greek
23205,french
34763,french
26692,italian
10317,thai
11767,mexican
36881,italian
33468,japanese
20669,mexican
18159,french
22891,russian
39588,italian
35941,japanese
15981,mexican
26013,vietnamese
5076,french
1573,italian
39380,italian
13845,southern_us
35146,russian
32924,southern_us
9567,italian
35203,spanish
39666,italian
17786,thai
21936,italian
8668,british
41339,mexican
32268,italian
29706,mexican
42032,southern_us
8105,southern_us
11218,french
7159,italian
47817,italian
1572,jamaican
38720,cajun_creole
14780,mexican
31839,mexican
6501,mexican
39533,southern_us
22820,southern_us
9619,chinese
14025,italian
19697,italian
5370,southern_us
32639,chinese
15249,japanese
47776,greek
48134,brazilian
24141,chinese
4117,chinese
20578,japanese
47585,mexican
20326,brazilian
43932,southern_us
29704,chinese
12447,cajun_creole
38117,filipino
2684,greek
25371,mexican
25518,italian
27083,italian
16073,indian
45667,cajun_creole
44188,spanish
44888,mexican
41594,moroccan
1061,thai
6536,italian
31586,mexican
9792,italian
40395,mexican
24861,italian
32253,indian
31082,cajun_creole
19298,chinese
6600,irish
46939,french
6092,southern_us
36600,russian
45979,brazilian
46910,italian
14174,italian
10609,mexican
28647,moroccan
19066,indian
16803,greek
49114,southern_us
14664,spanish
39670,mexican
4583,southern_us
31121,southern_us
12589,chinese
22551,italian
11817,greek
22003,indian
42091,chinese
45966,southern_us
6811,irish
2711,italian
44757,filipino
5349,spanish
30294,vietnamese
48944,indian
44048,italian
411,southern_us
44998,japanese
18078,thai
48533,southern_us
16485,thai
32939,italian
11808,italian
23059,chinese
16466,italian
7315,british
13178,indian
2751,indian
41395,mexican
20534,southern_us
12111,southern_us
38708,italian
37481,spanish
28048,mexican
13123,italian
2174,italian
17190,cajun_creole
25756,mexican
38180,cajun_creole
26892,cajun_creole
23757,japanese
8553,spanish
36272,thai
35224,southern_us
5203,southern_us
23565,japanese
31420,indian
43491,chinese
38773,southern_us
15223,indian
17763,french
24528,italian
21704,southern_us
45329,mexican
48876,jamaican
3741,indian
47710,french
9182,italian
13782,mexican
3369,korean
11985,southern_us
39817,chinese
26869,italian
37461,indian
24217,italian
2474,french
45929,french
12768,southern_us
924,southern_us
13258,irish
7955,indian
37056,chinese
17934,mexican
5843,indian
46881,italian
4049,mexican
24173,southern_us
4683,italian
32612,chinese
11314,mexican
13550,mexican
2483,indian
9573,italian
34113,thai
37865,thai
36951,brazilian
4703,mexican
10734,indian
40444,southern_us
44334,british
35991,italian
34020,japanese
3743,french
18305,chinese
7877,italian
10606,chinese
30584,mexican
9266,indian
35196,mexican
41070,greek
25930,filipino
48564,southern_us
14213,jamaican
6618,southern_us
18479,southern_us
10279,italian
30750,southern_us
45701,southern_us
22947,chinese
6467,indian
16365,indian
7184,greek
23270,mexican
41805,southern_us
7537,indian
18616,filipino
42857,indian
37906,irish
16846,italian
573,mexican
26657,indian
12408,irish
38232,greek
33447,french
40227,mexican
35760,italian
1385,french
47866,italian
30871,southern_us
22604,japanese
39397,mexican
38782,filipino
45343,greek
26112,jamaican
10209,italian
31702,moroccan
37943,chinese
23471,italian
3529,vietnamese
46794,mexican
16626,mexican
32361,japanese
20932,cajun_creole
11183,indian
33661,italian
12681,mexican
2450,mexican
23979,southern_us
18465,italian
28234,italian
47449,mexican
33869,indian
4924,mexican
18862,vietnamese
30556,indian
35762,french
7396,french
21232,mexican
18299,southern_us
35468,french
42838,greek
33972,cajun_creole
46021,japanese
1627,italian
28873,italian
38927,mexican
25262,chinese
19152,italian
11061,irish
27000,mexican
37396,japanese
47358,mexican
47825,italian
24681,southern_us
37706,chinese
44056,cajun_creole
38298,italian
30788,italian
36144,italian
21792,southern_us
31745,mexican
15104,french
30589,vietnamese
14235,moroccan
2608,italian
34828,southern_us
3282,british
4336,southern_us
25666,indian
17831,mexican
17008,cajun_creole
35845,thai
19494,southern_us
30797,russian
33763,mexican
19950,southern_us
23089,mexican
32074,chinese
49640,chinese
8403,chinese
15879,italian
7949,indian
31483,thai
32928,japanese
27647,southern_us
34616,italian
21113,french
41599,cajun_creole
23924,chinese
36335,italian
36194,jamaican
10980,mexican
45999,french
3943,chinese
188,italian
5799,french
20964,italian
2716,french
5464,italian
17640,italian
39437,filipino
14835,korean
3094,italian
14826,italian
30173,mexican
37811,italian
22363,chinese
6369,southern_us
26850,mexican
48887,italian
44405,italian
21477,mexican
32697,indian
38843,mexican
20076,indian
26429,mexican
35648,vietnamese
41794,cajun_creole
22100,italian
30216,southern_us
17656,southern_us
17317,southern_us
4928,italian
43965,southern_us
6404,southern_us
12274,japanese
6651,southern_us
40406,french
40933,southern_us
23419,mexican
37867,mexican
28834,italian
23912,chinese
4791,mexican
36354,japanese
32298,italian
44577,japanese
48859,chinese
32485,moroccan
8394,spanish
7708,italian
38385,southern_us
22622,thai
29716,thai
44462,mexican
9422,mexican
22499,mexican
36,italian
434,italian
5479,mexican
42420,southern_us
47346,russian
44568,mexican
38650,greek
19191,italian
22848,british
17886,mexican
6036,french
38608,italian
12890,japanese
15709,southern_us
13125,southern_us
48454,french
36627,irish
47884,italian
28,southern_us
45365,mexican
40795,chinese
17651,indian
1530,italian
17604,japanese
4700,mexican
24972,italian
23525,mexican
7092,italian
43757,italian
4808,mexican
7249,russian
27589,italian
47523,irish
44244,southern_us
10383,korean
37285,mexican
21332,chinese
7311,italian
28052,jamaican
31653,italian
1740,italian
5484,southern_us
41406,southern_us
41907,southern_us
46515,mexican
38392,italian
15925,mexican
5094,mexican
31816,southern_us
35713,italian
31296,mexican
41640,french
22419,indian
47874,mexican
6570,italian
6936,mexican
34063,italian
34141,mexican
44572,french
28425,southern_us
38481,mexican
18955,italian
46466,italian
5692,southern_us
39836,mexican
33718,moroccan
36250,italian
286,indian
29766,italian
20541,british
31173,irish
46440,french
23905,mexican
37232,british
8517,french
21249,cajun_creole
32700,southern_us
22845,mexican
45461,italian
1307,french
30010,italian
21646,mexican
28148,italian
26450,japanese
16602,mexican
9928,french
27063,italian
22273,southern_us
12744,indian
28272,italian
30350,italian
23362,southern_us
13645,greek
16942,french
34970,italian
27829,french
38058,mexican
13256,brazilian
31859,italian
43027,southern_us
22235,korean
2933,italian
45981,italian
11460,italian
33770,cajun_creole
24399,french
8006,filipino
48885,italian
42585,moroccan
40160,mexican
45541,filipino
22410,vietnamese
26226,vietnamese
4591,indian
5457,indian
39085,italian
24040,mexican
6576,chinese
34310,cajun_creole
27350,mexican
9968,thai
2464,southern_us
27952,chinese
43388,mexican
33143,mexican
28083,thai
15927,indian
10255,irish
8011,southern_us
5195,thai
36015,japanese
40910,french
11309,italian
47556,southern_us
27958,chinese
27198,mexican
643,southern_us
40853,indian
15815,japanese
2063,french
19827,irish
33443,italian
44632,korean
26773,thai
3203,mexican
32873,korean
24806,chinese
45942,french
1324,french
32526,japanese
48093,french
48942,french
8845,italian
11546,italian
44358,mexican
3209,italian
10553,italian
44430,italian
44712,italian
16351,indian
44644,italian
31670,jamaican
49147,southern_us
19750,italian
48121,korean
22722,italian
9910,italian
14236,italian
48341,southern_us
23190,thai
20362,spanish
44794,southern_us
39419,mexican
13526,southern_us
42270,japanese
37208,chinese
33824,spanish
29953,italian
16387,chinese
37672,italian
1868,italian
24984,japanese
47128,greek
44303,chinese
20318,chinese
7513,italian
13261,southern_us
19259,indian
31103,cajun_creole
24037,italian
29984,southern_us
28159,french
5318,indian
23962,mexican
2084,spanish
41793,french
18960,italian
17025,vietnamese
15510,southern_us
36832,japanese
20643,italian
4154,mexican
10510,chinese
45117,southern_us
43403,southern_us
42471,chinese
6942,italian
33309,french
6689,mexican
48687,italian
9880,italian
25590,mexican
21842,mexican
27151,indian
565,southern_us
21740,indian
42399,british
35928,french
47060,irish
43147,indian
16625,italian
16769,spanish
12515,southern_us
14731,italian
11658,southern_us
49467,vietnamese
19749,italian
39723,southern_us
5722,italian
31967,italian
39857,filipino
16534,chinese
27334,italian
32215,italian
34903,italian
24990,italian
31307,moroccan
38874,mexican
24130,italian
27816,chinese
939,korean
38293,southern_us
7889,cajun_creole
22114,southern_us
24614,chinese
48827,chinese
3387,british
41676,southern_us
3152,mexican
38805,mexican
27078,chinese
34940,italian
16855,chinese
41891,mexican
36715,indian
49455,mexican
26522,spanish
28420,italian
329,french
18986,mexican
31705,british
7402,italian
10212,southern_us
10640,korean
38014,indian
5172,italian
26986,cajun_creole
5088,vietnamese
24522,italian
1900,mexican
4801,southern_us
27932,japanese
30941,italian
42354,mexican
48854,russian
39058,french
34294,french
46593,southern_us
22582,mexican
36937,thai
34596,french
42570,french
10147,southern_us
44796,mexican
46819,mexican
30905,mexican
34980,italian
49265,greek
37563,french
25673,chinese
14267,italian
32410,french
26392,thai
27384,italian
43045,thai
22576,mexican
11597,greek
22656,french
47811,greek
7925,french
14860,chinese
27525,chinese
7798,italian
10848,italian
19062,french
32224,french
11529,southern_us
12155,irish
30628,southern_us
21909,chinese
14291,mexican
3323,british
6502,southern_us
25833,italian
31108,italian
47484,italian
27396,spanish
48147,japanese
10489,mexican
12014,mexican
4904,mexican
36607,italian
12756,mexican
32462,british
42204,vietnamese
246,mexican
47061,korean
15908,vietnamese
29572,moroccan
13458,mexican
14022,southern_us
40437,vietnamese
48136,mexican
